Date,Adj Close,Close,High,Low,Open,Volume,vwap,SO,RSI,KAMA,T3,OBV,ATR,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2000-12-19,50.71225357055664,86.16156768798828,90.28441619873047,85.86280822753906,86.22132110595703,8059744.0,89.92435887189683,14.859420246007518,41.92567627480152,95.49690962329971,89.67208869770724,-42138004.0,4.30995668055254,-2.600530289798698,-0.5302991880603418,-2.070231101738356
2000-12-20,48.391170501708984,82.21797180175781,84.13002014160156,81.08269500732422,82.09847259521484,13158052.0,88.90712652481399,0.0,37.780363187659596,95.0408814095495,88.86306988090756,-55296056.0,4.364879251989078,-2.946265046841532,-0.7008271560825405,-2.2454378907589914
2000-12-21,45.89425277709961,77.97562408447266,84.07026672363281,76.54158782958984,81.73995971679688,13310873.0,87.77355407354355,0.0,33.91535268115476,94.3747197225194,87.83773031908001,-68606929.0,4.590864940707212,-3.5219850869651737,-1.021237756964946,-2.5007473300002276
2000-12-22,50.07925796508789,85.08604431152344,85.44454956054688,80.783935546875,80.783935546875,9951644.0,87.3633690485685,34.09742225175128,44.17166936383889,94.20766523835401,86.9122102004011,-58655285.0,4.796440693233428,-3.36569820471081,-0.6919606997684662,-2.673737504942344
2000-12-26,47.72297286987305,81.08269500732422,85.6238021850586,80.54492950439453,85.08604431152344,6330706.0,86.78339876846071,14.899697323030194,40.39021828714221,94.01708631849125,86.04030790330978,-64985991.0,4.816614406621331,-3.524251182143246,-0.6804109417607216,-2.8438402403825243
2000-12-27,47.65262985229492,80.96319580078125,84.24951934814453,79.88766479492188,81.02294158935547,8624375.0,85.6924196488802,20.24292314205824,40.27993538195103,93.6986453763174,85.22229992287814,-73610366.0,4.784131559949997,-3.617843893962487,-0.6192029228639702,-2.9986409710985167
2000-12-28,47.969154357910156,81.5009536743164,84.30927276611328,78.51338195800781,79.82791900634766,10249336.0,84.84718073368809,23.886615189209895,41.05592715747275,93.35092583411485,84.49450913310343,-63361030.0,4.856400077675388,-3.6070444629523877,-0.4867227934830969,-3.120321669469291
2000-12-29,47.828487396240234,81.26194763183594,83.11424255371094,80.54492950439453,83.11424255371094,7263110.0,84.3969156681768,22.267179270062275,40.803451751409234,93.00321457197515,83.8624113637884,-70624140.0,4.693036718506889,-3.576543459561691,-0.3649774320739203,-3.2115660274877706
2001-01-02,47.72297286987305,81.08269500732422,83.65200805664062,80.42543029785156,80.783935546875,8375531.0,83.80235908366018,24.186019441461816,40.602810983083394,92.68309538357231,83.31959182382218,-78999671.0,4.588289649955615,-3.5261876866717756,-0.25169732734720407,-3.2744903593245716
2001-01-03,53.244361877441406,90.46366882324219,90.82218170166016,80.06692504882812,80.06692504882812,13357315.0,84.10559559508503,100.0,53.44025344967212,92.6538440249359,83.20855152881798,-65642356.0,5.028787293018216,-2.698210891409346,0.46102357433218044,-3.1592344657415263
2001-01-04,52.43547821044922,89.08938598632812,95.36328887939453,88.61137390136719,90.58317565917969,16129843.0,84.32801037173626,88.99521209555282,51.68684121833166,92.59020749143032,83.47204273315583,-81772199.0,5.15186784194744,-2.128391681069701,0.8246742277374604,-2.953065908807161
2001-01-05,52.8927001953125,89.86615753173828,90.52342224121094,86.99808502197266,89.80640411376953,8413187.0,84.49391149260663,95.21533351294849,52.62811635100254,92.56464530421981,84.01501276575125,-73359012.0,5.0356870831825,-1.5957322712715012,1.0858669100285279,-2.681599181300029
2001-01-08,52.64650344848633,89.4478988647461,89.80640411376953,87.53585052490234,89.38814544677734,6343781.0,84.53687317267935,91.86606086265368,52.04315172284984,92.533582751517,84.70123933526841,-79702793.0,4.842445649157746,-1.1935869034543884,1.1904098222765125,-2.383996725730901
2001-01-09,52.08376693725586,88.49187469482422,91.53919982910156,87.41635131835938,90.28441619873047,7894267.0,84.81149991812958,84.21054560850129,50.66404218276441,92.47774265697798,85.39239559620447,-87597060.0,4.791045853556635,-0.9411776527258695,1.1542552584040253,-2.095432911129895
2001-01-10,52.576171875,89.3283920288086,90.7624282836914,87.65535736083984,88.43212127685547,8008281.0,84.96563771712695,90.9090909090909,51.85998574067591,92.44578404000839,86.05160149185915,-79588779.0,4.6707619299348435,-0.6659647185013426,1.1435745541028417,-1.8095392726041843
2001-01-11,52.71682357788086,89.56739807128906,90.10516357421875,87.23709106445312,88.85037994384766,10078210.0,85.21473249449473,92.822969722629,52.2145864727429,92.41982599945827,86.6606500685359,-69510569.0,4.541998399922757,-0.4236866986289698,1.1086820591801716,-1.5323687578091414
2001-01-12,52.787166595458984,89.68690490722656,92.19646453857422,88.3126220703125,89.56739807128906,6744608.0,85.70804845980898,93.77993967619177,52.40241666668547,92.38728469822698,87.20901924706932,-62765961.0,4.494987261946968,-0.21950608989486398,1.050290134331422,-1.269796224226286
2001-01-16,52.1893196105957,88.67112731933594,89.86615753173828,87.77485656738281,89.62715148925781,5932807.0,86.60937528793701,81.13208153248435,50.5914265291539,92.36882597933014,87.6513917084689,-68698768.0,4.323295383547576,-0.13806472436631623,0.9053851998879758,-1.043449924254292
2001-01-17,54.40492630004883,92.43547058105469,93.45124053955078,90.1649169921875,91.1806869506836,10174442.0,87.16520733647332,100.0,56.55321098108369,92.36917884353242,88.12485668489508,-58524326.0,4.355925229023809,0.22760549143409037,1.016844332550706,-0.7892388411166156
2001-01-18,60.946136474609375,103.54923248291016,105.16252136230469,98.94837188720703,99.78489685058594,26406165.0,90.22469030235904,100.0,68.55529319847543,92.56916109877956,89.05605725699698,-32118161.0,4.953862768468538,1.3980733564806087,1.7498497580777794,-0.3517764015971707
2001-01-19,62.599056243896484,106.35755157470703,108.92686462402344,102.53346252441406,102.77246856689453,15441261.0,92.27047064606967,100.0,70.74341330319871,92.77009322853586,90.52225690607675,-16676900.0,5.056687006407168,2.523199578794518,2.299980784313351,0.2232187944811671
2001-01-22,61.086822509765625,103.78823852539062,105.10277557373047,103.42973327636719,104.68450927734375,10060951.0,93.67910469667997,89.83450987163225,66.22603798792014,93.02782780537136,92.25818161780758,-26737851.0,4.904624955830931,3.1709948706471778,2.358220860932809,0.8127740097143692
2001-01-23,61.36812973022461,104.26625061035156,105.10277557373047,102.8919677734375,104.7442626953125,10278937.0,94.89526386922687,91.72576525298945,66.65053449312569,93.42777217555619,94.06871360774717,-16458914.0,4.7122094447210765,3.6805221189543005,2.294198487391945,1.3863236315623555
2001-01-24,62.141845703125,105.5807876586914,106.53680419921875,104.1467514038086,104.26625061035156,7071901.0,96.07340437350763,95.65219990690484,67.84146267774649,93.79012144763936,95.85832738831778,-9387013.0,4.54634111262744,4.142644461296641,2.205056663787428,1.9375877975092126
2001-01-25,62.31768035888672,105.8795394897461,106.23805236816406,104.62476348876953,105.28202819824219,5211277.0,96.89079563252457,97.3244110023103,68.11868860284464,94.2461047627547,97.5489252415729,-4175736.0,4.336837381682232,4.481328556933349,2.034992607539309,2.4463359493940398
2001-01-26,64.25196075439453,109.1658706665039,110.181640625,104.38575744628906,104.80401611328125,9513579.0,98.53482491730819,100.0,71.05913358081942,95.01255565401965,99.20213913311031,5337843.0,4.4410549386128535,4.957767545598827,2.00914527696383,2.948622268634997
2001-01-29,64.6978530883789,109.92351531982422,110.42064666748047,107.5239028930664,107.55258178710938,5360750.0,99.4619070759845,100.0,71.70378172417131,96.01007655463623,100.8127532932481,10698593.0,4.33074699831294,5.334986069797054,1.9090910409296455,3.4258950288674086
2001-01-30,65.61504364013672,111.4818344116211,111.61567687988281,108.41300201416016,109.94264221191406,8621132.0,100.60055616154798,100.0,73.02776411426109,97.06472077913325,102.3883298291715,19319725.0,4.250170417413634,5.694040441437039,1.8145163300557043,3.879524111381335
2001-01-31,63.02107238769531,107.07456970214844,111.61567687988281,107.07456970214844,110.65965270996094,8696653.0,101.62962412947029,80.67896496306665,63.959304703192686,97.74789565299791,103.71860648093927,10623072.0,4.270951614579401,5.558884824827388,1.3434885707568425,4.215396254070545
2001-02-01,64.17455291748047,109.03441619873047,109.31166076660156,106.30975341796875,107.45697784423828,5837517.0,102.60423141626605,89.27074814915154,65.97252533780176,98.49757750236815,104.82819698760231,16460589.0,4.180305595583216,5.545985588466522,1.064471467516781,4.481514120949741
2001-02-02,62.04761505126953,105.42064666748047,108.97705841064453,104.78011322021484,107.79158782958984,5678106.0,103.64925558594635,73.42832153506286,59.41559892170082,98.84019875376796,105.60666997472455,10782483.0,4.185591122935532,5.184399322859392,0.5623081615277208,4.622091161331671
2001-02-05,63.14486312866211,107.28489685058594,107.64818572998047,104.4933090209961,104.58891296386719,5348930.0,104.46293306231856,81.6010194508411,61.528980247093,99.48388220187014,106.14736428813123,16131413.0,4.111968664796163,4.990738880675778,0.29491817547528587,4.695820705200492
2001-02-06,64.25333404541016,109.16825866699219,110.602294921875,106.30975341796875,107.2944564819336,7872614.0,105.38635649704867,87.85292686199776,63.581706810403396,100.58236236928049,106.58931063099308,24004027.0,4.124866724732597,4.93237578590707,0.189244064565262,4.743131721341808
2001-02-07,65.86225891113281,111.76863861083984,112.42829895019531,107.71510314941406,108.41300201416016,9421217.0,106.74905748608549,100.0,66.24603926378533,101.68328795412077,107.07924659664957,33425244.0,4.166890230164644,5.037878020159795,0.23579703905438976,4.802080981105405
2001-02-08,64.27925109863281,109.08221435546875,113.00191497802734,109.01529693603516,111.76863861083984,8766317.0,107.60104097989588,66.337223364662,61.28340013608435,102.49621376476625,107.53056526532758,24658927.0,4.154013645295183,4.8488231004688345,0.037393695490743895,4.811429404978091
2001-02-09,63.0962028503418,107.07456970214844,109.93307495117188,106.11854553222656,109.01529693603516,6609465.0,107.73852625219887,41.18003034396519,57.815455171086654,102.92558325692767,107.83654450364438,18049462.0,4.129764771984478,4.4852919163951555,-0.2609099908663479,4.746201907261503
2001-02-12,64.72994232177734,109.84703826904297,110.63097381591797,105.44933319091797,105.68833923339844,7038848.0,108.22883882419042,74.3868173483988,61.074612297296625,103.62643686043108,108.09459498841639,25088310.0,4.204898761485587,4.370525183025364,-0.30054137938891134,4.671066562414276
2001-02-13,64.0820541381836,108.74761199951172,112.21797180175781,108.0975112915039,109.13002014160156,7524087.0,108.63994230895358,52.40972833167476,59.133510571370074,104.11037351436235,108.29572819871927,17564223.0,4.19886745782618,4.143098151812637,-0.4223747284813104,4.565472880293948
2001-02-14,64.84260559082031,110.03823852539062,111.06118774414062,107.55258178710938,108.74761199951172,7356413.0,108.9331757358528,72.74098485176265,60.704342907470284,104.70338109018564,108.49238880379247,24920636.0,4.149563064912257,4.020655748775198,-0.435853705215,4.456509453990198
2001-02-15,65.78905487060547,111.64435577392578,113.42256164550781,111.26194763183594,111.66348266601562,8471240.0,109.27996031711159,98.04217084673407,62.62010032182094,105.21680782394338,108.75347762711688,33391876.0,4.094903068855466,4.007028965665768,-0.35958439065954373,4.366613356325312
2001-02-16,64.78626251220703,109.94264221191406,110.65965270996094,108.92925262451172,109.5124282836914,7398358.0,109.33439730933232,71.23505487690555,59.33621317929697,105.55544080676844,109.01000973072043,25993518.0,3.9963459317525083,3.8149393333179376,-0.44133921840589885,4.256278551723836
2001-02-20,62.81453323364258,106.5965576171875,110.51625061035156,105.90821838378906,109.5124282836914,7058722.0,109.13310957134853,18.52414055025936,53.432886953411405,105.60629540909245,109.1092962566749,18934796.0,4.040037809953222,3.3540425387844124,-0.7217888103515389,4.075831349135951
2001-02-21,60.56670379638672,102.78202819824219,106.5965576171875,102.57170104980469,104.73231506347656,9578117.0,108.41339972328848,0.0,47.64331798384533,105.51172126403095,108.90190728776618,9356679.0,4.038953435483907,2.6504254094900404,-1.1403247517167285,3.790750161206769
2001-02-22,61.349754333496094,104.11090087890625,106.02294158935547,98.83364868164062,101.81644439697266,12247614.0,108.06013524380643,14.787251473605837,49.67847091384832,105.45425904864788,108.47997433421286,21604293.0,4.263977683500403,2.1749610871671905,-1.2926312592316629,3.4675923463988534
2001-02-23,58.58934020996094,99.42638397216797,102.77246856689453,95.84130096435547,102.77246856689453,15979324.0,106.92321712329476,0.0,43.31865483728812,105.32047312622751,107.76854465605476,5624969.0,4.550093557146858,1.4039667670072902,-1.6509004635132505,3.0548672305205407
2001-02-26,59.32170486450195,100.6692123413086,101.14722442626953,97.35181427001953,101.14722442626953,8727929.0,106.56732035452234,10.069702866496387,45.308882261339306,105.20713841346036,106.89284466810122,14352898.0,4.496187599939939,0.883054770494283,-1.7374499680210063,2.6205047385152893
2001-02-27,57.79499435424805,98.0783920288086,102.17017364501953,98.04971313476562,100.28680419921875,10238143.0,105.89154252742577,0.0,42.0139574557458,105.08391777325335,105.86904411711132,4114755.0,4.469349950676651,0.2581944090325976,-1.8898482635861535,2.148042672618751
2001-02-28,56.27956771850586,95.5066909790039,98.98661804199219,94.74187469482422,98.42256164550781,12482127.0,104.77258152254561,0.0,38.99783436266188,104.95066408518385,104.68300083332628,-8367372.0,4.453306621854603,-0.43946087994923744,-2.070002842054391,1.6305419621051533
2001-03-01,59.74420166015625,101.38623046875,101.72084045410156,93.21223449707031,94.93307495117188,15796692.0,103.95065183781591,36.4336449199034,48.120777754582775,104.88797072368165,103.63427572582117,7429320.0,4.742970860081506,-0.5120257096851901,-1.7140541374322749,1.2020284277470847
2001-03-02,57.63161849975586,97.8011474609375,102.9158706665039,96.5009536743164,99.42638397216797,15423793.0,103.03027545574243,14.218020457678627,43.83769410694321,104.79771700350936,102.68208739231204,-7994473.0,4.862395583803362,-0.849032973381469,-1.640849120902843,0.791816147521374
2001-03-05,59.10198974609375,100.2963638305664,100.95602416992188,98.1261978149414,98.2887191772461,7054119.0,102.7282849693516,29.68008638442962,47.33337382764031,104.73745131013112,101.9170060574987,-940354.0,4.74042994988772,-0.9043458146160646,-1.3569295697099508,0.4525837550938862
2001-03-06,59.71607208251953,101.33843231201172,103.63288879394531,100.62141418457031,101.57743835449219,8493520.0,102.32581156313395,36.13745487415823,48.760437626184924,104.71251068620886,101.38428959630656,7553166.0,4.640151022279947,-0.8542481809994911,-1.0454655488747018,0.1912173678752107
2001-03-07,60.58924865722656,102.82026672363281,103.48948669433594,101.01338195800781,102.72466278076172,8147189.0,102.03905973889107,45.31991361557038,50.791910527431746,104.70134424789815,101.11171799973076,15700355.0,4.485576287569103,-0.6870538633529151,-0.7026169849825006,0.015563121629585536
2001-03-08,59.98082733154297,101.78776550292969,102.61949920654297,100.73613739013672,102.45697784423828,7106106.0,101.64587031297467,38.921830411933456,49.331796823669805,104.67397699958572,101.01193186967942,8594249.0,4.314044362278174,-0.6305962604283195,-0.5169275056463241,-0.11366875478199548
2001-03-09,55.93590545654297,94.92351531982422,100.3919677734375,93.59464263916016,100.38240814208984,17455753.0,100.40776487667381,0.0,40.947201489742824,104.45420503301393,100.76371500232065,-8861504.0,4.591121398098985,-1.1267523267558772,-0.8104668575791054,-0.3162854691767718
2001-03-12,53.79514694213867,91.29063415527344,94.0726547241211,90.84130096435547,93.59464263916016,15161561.0,99.18652180133986,0.0,37.347715208664454,103.90865962432429,100.18501633222132,-24023065.0,4.554770895053968,-1.7924405932529766,-1.1809240992609638,-0.6115164939920128
